system:index,Kab_Kota,Provinsi,Status,Status Koo,nama_sekol,npsn,.geo
0000000000000000033c,Kab. Serang,Prov. Banten,SMA,Benar,SMA DARUL AMANAH,69895442,"{""type"":""Point"",""coordinates"":[106.25001961186813,-6.20231526467369]}"
0000000000000000033d,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 CIOMAS,20605102,"{""type"":""Point"",""coordinates"":[106.04320204590825,-6.218898661491454]}"
0000000000000000033e,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 PABUARAN,20605110,"{""type"":""Point"",""coordinates"":[106.07140140097025,-6.204402123966702]}"
0000000000000000033f,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 BANDUNG,20613795,"{""type"":""Point"",""coordinates"":[106.30089795488794,-6.216401564901525]}"
00000000000000000340,Kab. Serang,Prov. Banten,SMA,Benar,SMA GLOBAL INDONESIA,70004823,"{""type"":""Point"",""coordinates"":[106.1125722809967,-6.051566435359844]}"
00000000000000000341,Kab. Serang,Prov. Banten,SMA,Benar,SMAS ASY SYARIF CIRUAS,20605322,"{""type"":""Point"",""coordinates"":[106.22879874995479,-6.062901470237704]}"
00000000000000000342,Kab. Serang,Prov. Banten,SMA,Benar,SMA ISLAM DARUTTAUFIQ,69882328,"{""type"":""Point"",""coordinates"":[105.92070162176799,-6.082200459597018]}"
00000000000000000343,Kab. Serang,Prov. Banten,SMA,Benar,SMA TERPADU BANI SAID,69925490,"{""type"":""Point"",""coordinates"":[106.26790060709246,-6.014101068308793]}"
00000000000000000344,Kab. Serang,Prov. Banten,SMA,Benar,SMA ATTAUFIQIYYAH,20605323,"{""type"":""Point"",""coordinates"":[106.12990034769041,-6.226702088334984]}"
00000000000000000345,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 CIRUAS,20605104,"{""type"":""Point"",""coordinates"":[106.24200214817402,-6.126898488556759]}"
00000000000000000346,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 BOJONEGARA,20605354,"{""type"":""Point"",""coordinates"":[106.09359880601431,-5.970598078431374]}"
00000000000000000347,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 PONTANG,20605092,"{""type"":""Point"",""coordinates"":[106.28240160371826,-6.005998881694682]}"
00000000000000000348,Kab. Serang,Prov. Banten,SMA,Benar,SMAS ISLAM DAARUL AHIBBAH,20614419,"{""type"":""Point"",""coordinates"":[106.3331996829191,-6.079302043912278]}"
00000000000000000349,Kab. Serang,Prov. Banten,SMA,Benar,SMA ISLAM DAARUL FIRDAUS,69901913,"{""type"":""Point"",""coordinates"":[106.2930008869223,-6.2017980089514895]}"
0000000000000000034a,Kab. Serang,Prov. Banten,SMA,Benar,SMAS AL KHAIRIYAH KELAPIAN,20613804,"{""type"":""Point"",""coordinates"":[106.31410135310719,-6.035098975169469]}"
0000000000000000034b,Kab. Serang,Prov. Banten,SMA,Benar,SMAS PLUS AL-MA ARIF,20605330,"{""type"":""Point"",""coordinates"":[106.37660011347229,-6.185401894377969]}"
0000000000000000034c,Kab. Serang,Prov. Banten,SMA,Benar,SMAS NUSANTARA BINUANG,20613793,"{""type"":""Point"",""coordinates"":[106.35100041432447,-6.112401951032007]}"
0000000000000000034d,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 BAROS,20605097,"{""type"":""Point"",""coordinates"":[106.12809887086482,-6.235999314031419]}"
0000000000000000034e,Kab. Serang,Prov. Banten,SMA,Benar,SMAS RAUDLATUL ATHFAL,20605348,"{""type"":""Point"",""coordinates"":[106.30747512894179,-6.074169618599762]}"
0000000000000000034f,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 BINUANG,20613796,"{""type"":""Point"",""coordinates"":[106.33900989159176,-6.119875404397582]}"
00000000000000000350,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 MANCAK,20605109,"{""type"":""Point"",""coordinates"":[105.98585800636096,-6.089593649143631]}"
00000000000000000351,Kab. Serang,Prov. Banten,SMA,Benar,SMAS PLUS GEMILANG,20615023,"{""type"":""Point"",""coordinates"":[106.32757675649073,-6.155276207660889]}"
00000000000000000352,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 CIKANDE,20613970,"{""type"":""Point"",""coordinates"":[106.34490036408334,-6.212401751256584]}"
00000000000000000353,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 WARINGINKURUNG,20605096,"{""type"":""Point"",""coordinates"":[106.07050066255745,-6.057898358855737]}"
00000000000000000354,Kab. Serang,Prov. Banten,SMA,Benar,SMAS PLUS DAAR EL SYIFA,20605355,"{""type"":""Point"",""coordinates"":[106.3770995327903,-6.313199730569727]}"
00000000000000000355,Kab. Serang,Prov. Banten,SMA,Benar,SMAS AL FURQON KRAGILAN,20605339,"{""type"":""Point"",""coordinates"":[106.29409782578144,-6.137698431308205]}"
00000000000000000356,Kab. Serang,Prov. Banten,SMA,Benar,SMAS MEDANGGILI,20605358,"{""type"":""Point"",""coordinates"":[106.2364015172509,-6.124602051514235]}"
00000000000000000357,Kab. Serang,Prov. Banten,SMA,Benar,SMA MITRA PERSADA,70015078,"{""type"":""Point"",""coordinates"":[106.32770161132022,-6.290899766201446]}"
00000000000000000358,Kab. Serang,Prov. Banten,SMA,Benar,SMA ISLAM NURUL FIKRI,20607991,"{""type"":""Point"",""coordinates"":[105.89879851739347,-6.199800331679547]}"
00000000000000000359,Kab. Serang,Prov. Banten,SMA,Benar,SMAS TERPADU PELITA BANGSA LONTAR,20616288,"{""type"":""Point"",""coordinates"":[106.30689990490588,-5.977099447767298]}"
0000000000000000035a,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 KRAGILAN,69759246,"{""type"":""Point"",""coordinates"":[106.2564986856988,-6.15339892611739]}"
0000000000000000035b,Kab. Serang,Prov. Banten,SMA,Benar,SMA NURUL ILMI DARUNNAJAH,69949411,"{""type"":""Point"",""coordinates"":[106.10979872014147,-6.197298775988563]}"
0000000000000000035c,Kab. Serang,Prov. Banten,SMA,Benar,SMA FAJRUL KARIM,69882327,"{""type"":""Point"",""coordinates"":[105.89161490559637,-6.2002908327954245]}"
0000000000000000035d,Kab. Serang,Prov. Banten,SMA,Benar,SMAS NUR EL FALAH KUBANG,20613955,"{""type"":""Point"",""coordinates"":[106.20733263748349,-6.261309171610778]}"
0000000000000000035e,Kab. Serang,Prov. Banten,SMA,Benar,SMA PLUS SALSABILA,20605346,"{""type"":""Point"",""coordinates"":[106.31220177605844,-6.231700740615897]}"
0000000000000000035f,Kab. Serang,Prov. Banten,SMA,Benar,SMAS PLUS DOWA AL ISLAMI,20615686,"{""type"":""Point"",""coordinates"":[106.27000084368863,-5.99429820053044]}"
00000000000000000360,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 KOPO,20613788,"{""type"":""Point"",""coordinates"":[106.38270016371342,-6.316401365126102]}"
00000000000000000361,Kab. Serang,Prov. Banten,SMA,Benar,SMAS YAPISA KOPO,20605350,"{""type"":""Point"",""coordinates"":[106.3756993750595,-6.330398483332868]}"
00000000000000000362,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 CIKEUSAL,20605228,"{""type"":""Point"",""coordinates"":[106.23570143838552,-6.217297844213268]}"
00000000000000000363,Kab. Serang,Prov. Banten,SMA,Benar,SMA TERPADU BANI NUR,20605324,"{""type"":""Point"",""coordinates"":[106.14659968113557,-6.2495014720212545]}"
00000000000000000364,Kab. Serang,Prov. Banten,SMA,Benar,SMAN 1 CARENANG,20605366,"{""type"":""Point"",""coordinates"":[106.31051623586023,-6.104660951603225]}"
00000000000000000365,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS IBNU MASKI,60728438,"{""type"":""Point"",""coordinates"":[106.38383277538098,-6.084207055071068]}"
00000000000000000366,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS DARUL AHSAN,20613472,"{""type"":""Point"",""coordinates"":[106.41720022856393,-6.205499062825851]}"
00000000000000000367,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS 46 DAAR EL GUSTI,20613525,"{""type"":""Point"",""coordinates"":[106.34969835681687,-6.078401305499481]}"
00000000000000000368,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS NUSANTARA,69786313,"{""type"":""Point"",""coordinates"":[106.43325299235633,-6.109276121193542]}"
00000000000000000369,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS YUSTIKA,20616007,"{""type"":""Point"",""coordinates"":[106.58330174280478,-6.055298702941579]}"
0000000000000000036a,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS LENTERA HARAPAN,69888887,"{""type"":""Point"",""coordinates"":[106.57980134847782,-6.2495995722444295]}"
0000000000000000036b,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PGRI SINDANGSONO,69725917,"{""type"":""Point"",""coordinates"":[106.48120170598402,-6.163498790003443]}"
0000000000000000036c,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA IT CORDOVA,69984622,"{""type"":""Point"",""coordinates"":[106.52551179315213,-6.275069957461712]}"
0000000000000000036d,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PARADIGMA,20603321,"{""type"":""Point"",""coordinates"":[106.51220137650758,-6.06010115477614]}"
0000000000000000036e,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 4 KABUPATEN TANGERANG,20603358,"{""type"":""Point"",""coordinates"":[106.5247002367604,-6.230898102426277]}"
0000000000000000036f,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 15 KABUPATEN TANGERANG,20613603,"{""type"":""Point"",""coordinates"":[106.52930202904756,-6.295800318259182]}"
00000000000000000370,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PGRI 58 TIGA RAKSA,20603324,"{""type"":""Point"",""coordinates"":[106.46690136890562,-6.270298719334525]}"
00000000000000000371,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS NURUL FALAH RAJEG,20614868,"{""type"":""Point"",""coordinates"":[106.52890070995274,-6.088701828932941]}"
00000000000000000372,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 18 KABUPATEN TANGERANG,20614413,"{""type"":""Point"",""coordinates"":[106.48719919690093,-6.25689912066892]}"
00000000000000000373,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA ISLAM TERPADU DAARUL MUKHTARIN,69953395,"{""type"":""Point"",""coordinates"":[106.5301983083593,-6.088300509838132]}"
00000000000000000374,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS DAARUSSALAM,20603167,"{""type"":""Point"",""coordinates"":[106.47350083846473,-6.145898718145492]}"
00000000000000000375,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS ALLAYINAH,20613522,"{""type"":""Point"",""coordinates"":[106.5815002659792,-6.244997779957274]}"
00000000000000000376,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 26 KABUPATEN TANGERANG,20614057,"{""type"":""Point"",""coordinates"":[106.46930036527239,-6.101998868274317]}"
00000000000000000377,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS NURUL HIDAYAH,20613820,"{""type"":""Point"",""coordinates"":[106.5253022154026,-6.206101041468065]}"
00000000000000000378,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS SYAFANA ISLAMIC SCHOOL,69971027,"{""type"":""Point"",""coordinates"":[106.5998048758036,-6.24201910045357]}"
00000000000000000379,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA AL-BAYYINAH,70014387,"{""type"":""Point"",""coordinates"":[106.41760154765873,-6.2767019884472735]}"
0000000000000000037a,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS BABUSSALAM TELUKNAGA,20603159,"{""type"":""Point"",""coordinates"":[106.64220200861975,-6.088701828932941]}"
0000000000000000037b,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA AL-HASANIYAH,69988359,"{""type"":""Point"",""coordinates"":[106.48887581889701,-6.109013034231388]}"
0000000000000000037c,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 30 Kabupaten Tangerang,69990896,"{""type"":""Point"",""coordinates"":[106.4258999347192,-6.15809881862772]}"
0000000000000000037d,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA Santa Laurensia Suvarna Sutera,69987588,"{""type"":""Point"",""coordinates"":[106.50014396725908,-6.182405378470054]}"
0000000000000000037e,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 1 KABUPATEN TANGERANG,20613470,"{""type"":""Point"",""coordinates"":[106.46349907480186,-6.190297987334652]}"
0000000000000000037f,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 20 KABUPATEN TANGERANG,20613548,"{""type"":""Point"",""coordinates"":[106.596001262605,-6.063998409096852]}"
00000000000000000380,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS MKGR SEPATAN,20614014,"{""type"":""Point"",""coordinates"":[106.58579883939471,-6.106600660561473]}"
00000000000000000381,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS ISLAM DAAR ET TOHIRIN,20623135,"{""type"":""Point"",""coordinates"":[106.40509822830487,-6.244699020186692]}"
00000000000000000382,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 28 KABUPATEN TANGERANG,20613771,"{""type"":""Point"",""coordinates"":[106.63680203724404,-6.336297874026577]}"
00000000000000000383,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 6 KABUPATEN TANGERANG,20603269,"{""type"":""Point"",""coordinates"":[106.47227458567502,-6.247111393856606]}"
00000000000000000384,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS ADRIA PRATAMA MULYA RIDING SCHOOL,20623132,"{""type"":""Point"",""coordinates"":[106.48179476642414,-6.2876981316450715]}"
00000000000000000385,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PRAMITA CURUG,20603372,"{""type"":""Point"",""coordinates"":[106.58500066030614,-6.2345010560774625]}"
00000000000000000386,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 12 KABUPATEN TANGERANG,20603268,"{""type"":""Point"",""coordinates"":[106.6523018725058,-6.065197907280227]}"
00000000000000000387,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS AL-BASSORIYAH,69945475,"{""type"":""Point"",""coordinates"":[106.41348133828535,-6.270922993482007]}"
00000000000000000388,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PGRI BALARAJA,20603353,"{""type"":""Point"",""coordinates"":[106.45610142615419,-6.199800331679546]}"
00000000000000000389,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS DARUL ABROR KEMIRI,20603168,"{""type"":""Point"",""coordinates"":[106.46629939026343,-6.098997893265349]}"
0000000000000000038a,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS TARSISIUS VIRETA,20603379,"{""type"":""Point"",""coordinates"":[106.5751014559675,-6.170200818886772]}"
0000000000000000038b,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS SURYA BANGSA,20623139,"{""type"":""Point"",""coordinates"":[106.60780004399241,-6.237399471762202]}"
0000000000000000038c,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA PLUS NURUL IMAN ASHOPI,69992899,"{""type"":""Point"",""coordinates"":[106.58607084455896,-6.106721056289916]}"
0000000000000000038d,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS SIROJUL ATHFAL,20613822,"{""type"":""Point"",""coordinates"":[106.42129814243204,-6.256301601127758]}"
0000000000000000038e,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 29 KABUPATEN TANGERANG,20613561,"{""type"":""Point"",""coordinates"":[106.35542830167054,-6.071641308302458]}"
0000000000000000038f,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA CITRA BERKAT,69858808,"{""type"":""Point"",""coordinates"":[106.52890070995274,-6.258000518629122]}"
00000000000000000390,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS QUEEN,69970378,"{""type"":""Point"",""coordinates"":[106.52739799289773,-6.089098688926699]}"
00000000000000000391,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 10 KABUPATEN TANGERANG,20603362,"{""type"":""Point"",""coordinates"":[106.48340004280338,-6.318100282627466]}"
00000000000000000392,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS AL-FALAHIYAH,20614224,"{""type"":""Point"",""coordinates"":[106.46586239836017,-6.096853065658641]}"
00000000000000000393,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA AL FALAHIYYAH SUKAMANAH,69990274,"{""type"":""Point"",""coordinates"":[106.51322696974988,-6.096411614654349]}"
00000000000000000394,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS AL-ASMANIYAH,69734019,"{""type"":""Point"",""coordinates"":[106.59465461408685,-6.267097084778151]}"
00000000000000000395,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS ISLAMIC VILLAGE,20603346,"{""type"":""Point"",""coordinates"":[106.6155990117349,-6.228601665383753]}"
00000000000000000396,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA GRACIA,69949721,"{""type"":""Point"",""coordinates"":[106.58540197940096,-6.2322001599338845]}"
00000000000000000397,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS AL MAMUNIYAH,20613523,"{""type"":""Point"",""coordinates"":[106.52659981380917,-6.208098718740008]}"
00000000000000000398,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PUTRA BANGSA,20613527,"{""type"":""Point"",""coordinates"":[106.50579810739484,-6.249198253149618]}"
00000000000000000399,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS KRISTEN BPK PENABUR GADING SERPONG,20603357,"{""type"":""Point"",""coordinates"":[106.62659961403375,-6.235299235166028]}"
0000000000000000039a,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS PGRI 095 PASAR KEMIS,20603326,"{""type"":""Point"",""coordinates"":[106.53819793564918,-6.170401478434176]}"
0000000000000000039b,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS SUMBER DAYA MANDIRI,20623138,"{""type"":""Point"",""coordinates"":[106.39540860171573,-6.144061568511473]}"
0000000000000000039c,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS KUTABUMI,20616006,"{""type"":""Point"",""coordinates"":[106.51979968470265,-6.158299478175126]}"
0000000000000000039d,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA Kristen Villa Taman Bandara,70035596,"{""type"":""Point"",""coordinates"":[106.69699990146556,-6.0932991621190435]}"
0000000000000000039e,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 22 KABUPATEN TANGERANG,20613519,"{""type"":""Point"",""coordinates"":[106.63240090450428,-6.301900368500296]}"
0000000000000000039f,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAIT BINA PEKERTI,70011551,"{""type"":""Point"",""coordinates"":[106.45766657062394,-6.276144600815592]}"
000000000000000003a0,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS ATISA DIPAMKARA,20613824,"{""type"":""Point"",""coordinates"":[106.59550184328702,-6.226702088334984]}"
000000000000000003a1,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 17 KABUPATEN TANGERANG,20613528,"{""type"":""Point"",""coordinates"":[106.59609936282817,-6.300402110546339]}"
000000000000000003a2,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS TARAKANITA GADING SERPONG,20613524,"{""type"":""Point"",""coordinates"":[106.61799800810165,-6.244600919963516]}"
000000000000000003a3,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA MIFTAHUSSALAM,69950716,"{""type"":""Point"",""coordinates"":[106.40929870149722,-6.203202625783325]}"
000000000000000003a4,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS ISLAM AL-FALAH KRESEK,20603341,"{""type"":""Point"",""coordinates"":[106.38168794777427,-6.130055532102599]}"
000000000000000003a5,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA RAUDLATUL ULUM,70010262,"{""type"":""Point"",""coordinates"":[106.51604958071671,-6.095394939614165]}"
000000000000000003a6,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS DAARUT TASBIH,69974660,"{""type"":""Point"",""coordinates"":[106.55215938104753,-6.139165475554789]}"
000000000000000003a7,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA AL-KARIM,69987838,"{""type"":""Point"",""coordinates"":[106.35453202235878,-6.109726490399938]}"
000000000000000003a8,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS SIRRUL HIKMAH,69859656,"{""type"":""Point"",""coordinates"":[106.43029214925683,-6.283381721825335]}"
000000000000000003a9,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS NUURUL HUDA CISOKA,20615474,"{""type"":""Point"",""coordinates"":[106.41869848651787,-6.2629010706868575]}"
000000000000000003aa,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS KRISTEN TUNAS BANGSA,20613974,"{""type"":""Point"",""coordinates"":[106.63280222359909,-6.239200948587793]}"
000000000000000003ab,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS DAARUL MUQIMIEN,20614878,"{""type"":""Point"",""coordinates"":[106.54609946271587,-6.090298187110076]}"
000000000000000003ac,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA IT ASH-SHIBGOH,69900411,"{""type"":""Point"",""coordinates"":[106.54352656140804,-6.2314510309569044]}"
000000000000000003ad,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAN 25 KABUPATEN TANGERANG,20613833,"{""type"":""Point"",""coordinates"":[106.60490162830767,-6.121199757410456]}"
000000000000000003ae,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA AL WILDAN ISLAMIC SCHOOL,69982590,"{""type"":""Point"",""coordinates"":[106.62429871789017,-6.237600131309606]}"
000000000000000003af,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS TARAKANITA CITRA RAYA,20616138,"{""type"":""Point"",""coordinates"":[106.53000210791294,-6.248301973837877]}"
000000000000000003b0,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS INSAN KAMIL TARTILA,69970379,"{""type"":""Point"",""coordinates"":[106.56714641968814,-6.3190545302529015]}"
000000000000000003b1,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS YUPPENTEK 3,20603356,"{""type"":""Point"",""coordinates"":[106.55470106864799,-6.283800877324358]}"
000000000000000003b2,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS AL AZHARIYAH,20603182,"{""type"":""Point"",""coordinates"":[106.56089921911227,-6.117101843542339]}"
000000000000000003b3,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA NEGERI 31 KABUPATEN TANGERANG,70011662,"{""type"":""Point"",""coordinates"":[106.53359168426095,-6.201418985361947]}"
000000000000000003b4,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA DIAN BANGSA,69991481,"{""type"":""Point"",""coordinates"":[106.69449834577458,-6.093000402348464]}"
000000000000000003b5,Kab. Tangerang,Prov. Banten,SMA,Benar,SMAS CEMERLANG,20603162,"{""type"":""Point"",""coordinates"":[106.6293999294953,-6.112598151478358]}"
000000000000000003b6,Kab. Tangerang,Prov. Banten,SMA,Benar,SMA GENIUS,69895488,"{""type"":""Point"",""coordinates"":[106.55976660744469,-6.267953232180413]}"
